Attrition,Gender,Missing_Income,Income_Category,Missing_Education,Education_Level,Card_Category,Marital_Divorced,Marital_Married,Marital_Single,Marital_Unknown,Customer_Age,Credit_Limit,Months_on_book,Avg_Utilization_Ratio,Avg_Open_To_Buy,Total_Trans_Amt,Dependent_count,Total_Relationship_Count,Months_Inactive_12_mon,Contacts_Count_12_mon,Total_Revolving_Bal,Total_Amt_Chng_Q4_Q1,Total_Trans_Ct,Total_Ct_Chng_Q4_Q1
0,1,0,3,0,4,1,0,1,0,0,46,21548.0,33,0.055,20368.0,1582,4,6,2,2,1180,0.52,38,0.652
0,1,0,3,0,4,1,0,0,0,1,30,18513.0,36,0.136,15996.0,1567,0,3,5,3,2517,0.524,33,0.941
0,1,0,2,0,5,1,0,1,0,0,59,2483.0,36,0.5529999999999999,1111.0,1704,1,4,2,2,1372,1.642,35,0.45799999999999996
0,1,0,4,0,6,1,0,0,1,0,50,3460.0,38,0.544,1579.0,1546,0,5,2,2,1881,0.622,35,1.0590000000000002
0,1,0,3,1,4,1,0,0,0,1,49,6511.0,36,0.275,4721.0,1478,2,5,3,2,1790,0.397,38,0.267
1,1,0,3,0,2,1,0,0,0,1,45,1438.3,40,0.0,1438.3,2132,5,3,3,1,0,1.23,31,0.107
0,0,0,1,0,2,1,0,0,1,0,53,2615.0,36,0.6779999999999999,843.0,1419,1,3,2,2,1772,0.611,38,0.35700000000000004
0,0,0,2,0,6,1,0,1,0,0,42,2985.0,35,0.789,630.0,1065,1,4,3,2,2355,0.602,27,0.588
0,1,0,2,0,2,4,0,1,0,0,46,18797.0,28,0.115,16639.0,1364,5,5,1,3,2158,0.446,40,0.5379999999999999
0,1,0,3,0,4,1,0,1,0,0,33,2859.0,22,0.88,342.0,2247,1,3,1,3,2517,1.254,36,0.636
0,0,0,1,0,4,1,0,1,0,0,46,2888.0,38,0.777,643.0,1111,2,4,3,0,2245,0.772,26,0.368
0,1,0,3,0,2,1,0,1,0,0,61,9172.0,36,0.171,7605.0,1836,0,4,3,3,1567,1.4509999999999998,42,0.75
0,1,0,2,0,1,1,0,1,0,0,42,14281.0,34,0.106,12762.0,1164,5,5,3,2,1519,0.256,35,0.522
0,0,0,1,0,4,1,0,0,1,0,47,7353.0,39,0.19699999999999998,5903.0,2005,4,3,2,3,1450,0.7390000000000001,54,0.45899999999999996
0,0,0,1,0,4,1,0,0,1,0,47,5145.0,36,0.0,5145.0,1588,2,6,2,2,0,0.693,35,0.9440000000000001
0,0,0,2,0,4,1,0,1,0,0,53,4753.0,36,0.52,2281.0,2242,4,3,2,3,2472,1.274,49,0.815
0,0,0,1,0,4,1,0,0,1,0,46,2171.0,26,0.653,753.0,1415,3,3,3,3,1418,0.505,45,0.406
0,1,0,1,0,3,1,1,0,0,0,26,4150.0,36,0.11,3694.0,2483,0,5,2,3,456,1.126,74,0.542
0,1,0,3,0,4,1,0,1,0,0,45,9106.0,41,0.272,6629.0,1239,3,6,3,3,2477,0.515,33,0.737
0,1,0,2,0,2,1,1,0,0,0,36,2686.0,36,0.645,953.0,2057,2,3,3,2,1733,0.706,53,0.71
0,1,0,3,0,2,1,0,0,0,1,42,10239.0,38,0.05,9729.0,1228,3,5,1,2,510,0.344,26,0.529
0,1,0,4,0,4,1,0,1,0,0,52,34516.0,36,0.016,33967.0,1629,1,4,3,2,549,0.78,32,0.778
0,1,0,5,0,4,1,0,1,0,0,37,15017.0,25,0.115,13284.0,2076,3,3,3,0,1733,0.635,58,0.48700000000000004
0,1,0,2,0,1,1,0,1,0,0,53,4426.0,43,0.34600000000000003,2896.0,1231,1,3,1,2,1530,0.518,34,0.214
0,0,0,2,0,5,1,0,1,0,0,65,2155.0,52,0.0,2155.0,1655,1,5,3,3,0,1.423,27,1.25
0,1,0,4,0,1,1,0,0,0,1,47,20620.0,34,0.053,19535.0,1477,1,4,1,3,1085,1.276,23,0.5329999999999999
0,1,0,3,0,1,1,0,1,0,0,38,3238.0,19,0.6629999999999999,1092.0,1501,0,3,1,3,2146,0.6729999999999999,45,0.667
0,1,0,3,0,2,1,0,1,0,0,52,14316.0,46,0.076,13235.0,1313,2,5,3,0,1081,0.67,36,0.636
0,1,0,4,0,2,1,0,1,0,0,36,2607.0,36,0.721,727.0,2045,3,5,3,2,1880,1.464,39,0.95
0,1,0,3,0,3,1,0,1,0,0,43,6231.0,24,0.0,6231.0,1448,4,3,5,4,0,1.054,30,0.875
1,0,0,1,1,4,1,0,0,1,0,38,3730.0,30,0.675,1213.0,858,3,6,2,2,2517,0.853,22,0.467
0,0,0,1,0,4,1,0,1,0,0,65,3094.0,56,0.732,828.0,1591,0,4,1,4,2266,0.7240000000000001,37,0.321
1,0,0,1,0,6,1,0,1,0,0,51,6630.0,41,0.138,5714.0,842,2,2,2,3,916,0.927,24,0.5
1,1,0,4,0,4,1,1,0,0,0,40,1925.0,22,0.0,1925.0,781,3,2,2,3,0,0.672,28,0.75
0,1,0,4,0,3,1,0,0,0,1,39,33406.0,36,0.051,31714.0,1529,3,4,2,3,1692,1.242,30,0.875
0,0,1,1,0,4,1,0,1,0,0,39,2917.0,30,0.465,1560.0,2422,1,3,2,3,1357,1.5930000000000002,46,0.43799999999999994
0,1,0,3,0,1,1,0,1,0,0,60,9452.0,47,0.266,6935.0,1825,0,3,3,3,2517,0.73,50,0.613
0,0,0,2,0,1,1,0,0,1,0,43,2162.0,29,0.637,785.0,1555,2,6,3,2,1377,0.6,29,0.706
0,1,0,1,0,1,1,0,1,0,0,31,1438.3,18,0.0,1438.3,2789,2,3,2,4,0,1.561,50,1.083
0,1,0,5,0,4,1,0,0,1,0,55,34516.0,42,0.043,33038.0,1308,1,4,2,3,1478,0.9670000000000001,41,0.414
0,0,0,1,0,3,1,0,1,0,0,65,2888.0,54,0.39299999999999996,1754.0,2489,1,3,3,3,1134,1.479,54,0.742
0,0,0,1,0,2,1,0,1,0,0,54,3947.0,44,0.442,2201.0,1110,1,3,3,3,1746,0.478,21,0.4
0,0,1,1,0,2,1,0,1,0,0,40,15970.0,31,0.076,14758.0,1260,1,3,3,4,1212,0.542,32,0.524
0,0,0,1,0,2,1,0,1,0,0,38,1830.0,27,0.0,1830.0,1741,2,4,1,2,0,0.736,43,0.654
0,1,0,3,0,5,1,0,1,0,0,36,7712.0,29,0.326,5195.0,1845,2,5,3,3,2517,0.6759999999999999,40,0.7390000000000001
0,1,0,3,0,2,1,0,0,0,1,43,20811.0,36,0.068,19386.0,1483,3,5,3,3,1425,0.382,38,0.52
0,1,0,5,0,4,1,0,1,0,0,41,11789.0,31,0.12,10369.0,1463,3,3,3,2,1420,0.659,32,0.684
0,1,0,5,0,2,1,1,0,0,0,50,3073.0,37,0.583,1281.0,1734,3,3,1,2,1792,1.099,35,1.188
0,1,0,4,0,3,4,0,1,0,0,48,34516.0,36,0.0,34516.0,1733,3,6,2,2,0,0.691,54,0.636
0,1,0,5,1,4,4,0,0,1,0,39,34516.0,26,0.073,31999.0,1689,4,6,2,2,2517,0.887,42,1.1
0,0,0,2,0,5,1,0,1,0,0,55,6725.0,46,0.301,4700.0,1865,2,6,2,2,2025,0.604,53,0.767
0,1,0,1,0,4,1,0,0,0,1,44,2978.0,39,0.7170000000000001,844.0,1413,3,5,2,4,2134,0.579,46,0.39399999999999996
1,1,0,4,0,4,1,0,1,0,0,42,34516.0,36,0.023,33735.0,853,3,1,1,3,781,0.8029999999999999,12,0.091
0,1,0,5,0,4,1,0,1,0,0,54,34516.0,46,0.025,33662.0,1999,3,3,1,3,854,0.9279999999999999,54,0.8
0,1,0,5,0,1,1,0,1,0,0,57,24545.0,36,0.071,22810.0,1671,1,6,2,3,1735,0.664,45,0.5
0,0,0,2,0,1,1,0,1,0,0,53,1438.3,46,0.0,1438.3,2118,1,5,2,3,0,0.743,64,0.455
0,0,0,1,0,1,1,0,0,1,0,41,2490.0,31,0.252,1863.0,1391,4,5,1,2,627,0.345,45,0.364
0,1,0,5,0,4,1,0,0,1,0,39,10074.0,24,0.25,7557.0,1729,1,6,2,4,2517,0.77,52,0.9259999999999999
0,1,0,2,0,4,1,1,0,0,0,45,2259.0,40,0.42200000000000004,1305.0,1393,2,3,3,2,954,0.695,35,0.8420000000000001
0,1,0,4,0,4,4,0,1,0,0,46,34516.0,35,0.036000000000000004,33280.0,1665,2,6,3,2,1236,0.5489999999999999,40,0.667
0,1,0,4,0,2,1,0,1,0,0,54,9519.0,50,0.203,7583.0,2489,2,4,2,3,1936,0.929,62,1.0
0,0,1,1,0,4,1,0,1,0,0,40,3706.0,36,0.281,2663.0,1688,4,3,1,2,1043,0.384,38,0.583
0,1,0,4,0,4,1,0,0,0,1,48,4438.0,40,0.557,1966.0,1725,4,6,2,2,2472,0.69,60,0.622
1,0,0,2,0,2,1,0,1,0,0,56,1438.3,51,0.0,1438.3,594,3,5,2,1,0,0.597,14,0.556
0,0,0,2,0,5,1,0,1,0,0,33,2372.0,36,0.7959999999999999,485.0,1852,4,4,2,3,1887,0.8,55,0.618
0,0,0,1,0,4,1,0,0,1,0,44,4214.0,34,0.29600000000000004,2965.0,1389,4,5,1,2,1249,0.542,34,0.478
0,0,0,1,0,5,1,0,1,0,0,62,1438.3,53,0.0,1438.3,902,1,3,1,3,0,0.6990000000000001,31,0.409
0,0,1,1,0,4,1,0,1,0,0,33,2613.0,36,0.612,1014.0,1387,0,4,2,4,1599,0.7490000000000001,31,0.722
0,0,0,1,0,2,1,0,1,0,0,36,4331.0,26,0.33399999999999996,2886.0,2053,3,6,1,4,1445,1.07,33,1.75
0,1,0,4,0,4,1,0,0,0,1,46,3665.0,27,0.47100000000000003,1940.0,1881,3,5,1,3,1725,0.495,55,0.618
1,0,0,1,0,4,1,0,1,0,0,61,1438.3,49,0.0,1438.3,840,0,6,2,3,0,0.94,20,0.818
1,0,1,1,1,4,1,0,0,1,0,41,4411.0,28,0.5710000000000001,1894.0,803,2,2,1,3,2517,0.988,15,0.875
0,1,0,2,0,4,4,0,0,0,1,42,15871.0,37,0.131,13785.0,1562,4,3,6,2,2086,0.745,43,0.955
1,1,0,4,0,4,1,0,1,0,0,35,12643.0,27,0.0,12643.0,787,2,3,2,3,0,0.39299999999999996,21,0.16699999999999998
0,0,0,2,0,2,1,0,1,0,0,65,6088.0,36,0.35200000000000004,3943.0,2098,0,5,2,3,2145,1.371,52,0.733
1,1,0,5,0,5,1,0,1,0,0,36,13873.0,27,0.0,13873.0,694,3,2,1,2,0,0.233,18,0.28600000000000003
0,0,0,1,0,4,1,0,0,1,0,42,6158.0,32,0.0,6158.0,3132,4,3,2,3,0,1.411,66,0.784
0,1,0,4,0,1,1,0,1,0,0,51,5638.0,41,0.14300000000000002,4830.0,2036,1,5,3,3,808,0.7809999999999999,50,0.613
0,0,0,1,0,1,1,0,1,0,0,54,2178.0,40,0.525,1034.0,1724,1,5,2,4,1144,1.585,47,1.043
0,0,0,2,0,3,1,0,0,0,1,40,12588.0,22,0.159,10583.0,1561,3,3,3,3,2005,0.996,26,1.0
0,1,0,4,0,4,1,0,1,0,0,40,11942.0,34,0.138,10291.0,1085,5,6,2,4,1651,0.598,29,0.20800000000000002
0,0,0,1,0,3,1,0,1,0,0,57,3914.0,44,0.0,3914.0,1964,2,6,3,2,0,0.524,54,0.8
0,1,0,4,0,4,1,0,1,0,0,57,3038.0,49,0.46399999999999997,1628.0,1762,4,4,2,4,1410,0.644,34,0.7
0,1,0,2,0,1,1,0,1,0,0,53,5579.0,47,0.255,4156.0,1514,2,3,1,3,1423,0.503,47,1.136
0,1,0,4,0,4,1,0,1,0,0,40,18693.0,31,0.11,16641.0,1516,2,5,1,2,2052,0.5,44,0.63
0,1,0,1,0,4,1,0,1,0,0,28,2943.0,18,0.608,1154.0,2591,0,5,1,3,1789,1.271,55,0.897
0,0,0,1,0,2,1,0,1,0,0,38,2435.0,28,0.775,547.0,1847,3,4,2,3,1888,0.922,39,0.696
0,0,0,1,0,4,1,0,1,0,0,37,2077.0,30,0.67,685.0,1629,2,5,2,2,1392,1.5530000000000002,36,1.25
0,0,1,1,0,2,1,0,1,0,0,65,5756.0,36,0.0,5756.0,2144,1,5,2,2,0,1.046,44,0.63
1,0,1,1,0,2,1,1,0,0,0,58,21065.0,45,0.11900000000000001,18548.0,1060,4,4,1,1,2517,0.84,32,0.33299999999999996
0,1,0,3,0,2,1,0,1,0,0,41,9428.0,30,0.187,7663.0,1457,2,6,3,2,1765,0.5870000000000001,43,0.593
0,1,0,4,0,4,1,0,1,0,0,54,6065.0,47,0.285,4337.0,1114,5,4,1,3,1728,0.41700000000000004,27,0.688
0,0,1,1,0,4,1,0,1,0,0,39,5024.0,21,0.321,3411.0,1925,4,6,1,4,1613,0.758,40,0.667
0,1,0,1,0,4,1,0,0,1,0,26,2174.0,13,0.696,660.0,2510,1,3,3,2,1514,0.607,44,0.294
0,1,0,3,1,4,1,0,1,0,0,60,3398.0,54,0.6890000000000001,1057.0,1169,1,5,3,3,2341,0.7140000000000001,31,0.409
0,0,1,1,0,2,1,0,1,0,0,35,4319.0,36,0.266,3168.0,1852,2,3,2,4,1151,0.594,47,0.424
0,1,0,4,0,4,1,1,0,0,0,46,3673.0,40,0.624,1381.0,1257,3,6,3,3,2292,0.637,34,0.545
0,1,0,3,1,4,1,0,0,0,1,47,1815.0,39,0.408,1075.0,1931,4,5,2,2,740,1.124,67,0.718
0,0,1,1,0,2,1,0,1,0,0,53,2495.0,45,0.5429999999999999,1141.0,1311,3,5,1,3,1354,0.623,31,0.47600000000000003
0,1,0,4,0,4,1,0,1,0,0,55,34516.0,36,0.061,32414.0,1612,1,3,2,4,2102,0.912,33,0.737
0,0,0,1,0,5,1,0,1,0,0,50,3368.0,43,0.251,2524.0,2022,1,3,1,3,844,0.838,59,0.6859999999999999
1,0,0,2,0,2,1,0,1,0,0,38,7225.0,28,0.0,7225.0,738,2,3,2,2,0,0.419,16,0.231
0,0,0,1,0,4,1,0,0,1,0,39,5202.0,30,0.157,4387.0,1558,3,5,3,4,815,1.1079999999999999,48,0.778
0,0,0,1,1,4,1,0,0,1,0,39,1923.0,29,0.439,1078.0,1670,2,6,2,4,845,0.5870000000000001,37,0.682
0,1,0,3,0,2,1,0,0,1,0,39,6929.0,36,0.244,5238.0,1388,3,4,2,3,1691,0.534,27,0.929
0,0,0,1,0,4,1,0,0,1,0,49,4364.0,44,0.345,2857.0,1392,3,3,3,2,1507,1.05,38,1.375
0,0,0,1,0,4,1,0,1,0,0,45,2400.0,38,0.672,787.0,1311,3,3,3,2,1613,0.629,34,0.41700000000000004
0,1,0,4,0,4,1,0,1,0,0,55,25878.0,36,0.067,24145.0,1777,3,3,2,3,1733,0.43799999999999994,54,0.862
0,1,0,5,0,4,1,0,1,0,0,44,11876.0,24,0.162,9950.0,1367,5,4,1,4,1926,0.51,33,0.737
0,0,0,2,0,5,1,0,0,0,1,49,4568.0,39,0.0,4568.0,1431,5,3,1,4,0,0.9790000000000001,27,0.688
0,1,0,4,0,1,1,0,1,0,0,41,4740.0,31,0.284,3392.0,1406,3,4,2,2,1348,0.47200000000000003,23,0.5329999999999999
0,0,0,2,1,4,1,0,0,0,1,49,4949.0,42,0.302,3454.0,3597,2,6,1,4,1495,0.7909999999999999,64,0.684
0,0,1,1,0,4,1,0,0,1,0,45,11189.0,36,0.225,8672.0,2959,3,3,3,4,2517,2.041,58,1.2309999999999999
0,1,0,5,1,4,1,0,1,0,0,44,34516.0,31,0.035,33319.0,1594,4,4,3,4,1197,0.669,43,1.15
0,1,1,1,0,4,1,0,1,0,0,65,6099.0,55,0.35700000000000004,3924.0,1319,2,3,2,2,2175,0.5820000000000001,34,0.545
1,1,0,4,0,3,1,0,1,0,0,35,3575.0,27,0.527,1691.0,861,3,3,2,3,1884,0.384,15,1.5
0,1,1,1,0,2,1,0,0,1,0,26,3184.0,36,0.446,1763.0,2253,0,5,2,3,1421,0.7120000000000001,59,0.439
0,1,0,4,0,2,1,0,1,0,0,38,13363.0,24,0.092,12133.0,1815,1,4,3,2,1230,0.688,33,0.435
0,1,0,2,1,4,1,0,0,1,0,65,2163.0,36,0.431,1231.0,2229,0,5,2,3,932,1.127,57,0.8390000000000001
0,1,0,5,0,3,1,0,1,0,0,58,3452.0,54,0.605,1364.0,1008,3,5,1,4,2088,0.768,21,0.4
0,0,0,2,0,5,1,0,1,0,0,47,4466.0,41,0.174,3689.0,1757,5,6,2,2,777,1.02,59,0.595
0,0,0,1,0,4,1,0,1,0,0,33,3030.0,25,0.831,513.0,1805,3,4,1,4,2517,0.785,44,0.467
0,0,0,2,0,6,1,0,1,0,0,54,2112.0,39,0.755,518.0,1338,3,3,1,3,1594,1.204,29,2.222
0,0,0,1,0,4,1,0,1,0,0,35,7583.0,18,0.214,5964.0,2229,1,5,1,2,1619,1.4680000000000002,53,1.208
0,1,0,5,0,4,1,0,0,1,0,47,11760.0,27,0.196,9454.0,1498,5,5,3,4,2306,0.616,49,0.96
0,1,0,3,0,3,1,0,1,0,0,35,2259.0,17,0.7859999999999999,483.0,1790,3,3,3,2,1776,1.2919999999999998,31,0.8240000000000001
0,1,0,4,0,2,1,0,1,0,0,48,19762.0,36,0.026000000000000002,19255.0,2793,4,6,2,4,507,0.85,67,0.595
0,1,0,3,0,6,1,0,1,0,0,36,2803.0,17,0.659,955.0,1968,4,5,2,4,1848,0.614,64,0.524
0,1,0,4,0,4,1,0,1,0,0,44,25666.0,36,0.028999999999999998,24910.0,4088,3,3,3,2,756,0.69,84,0.867
0,0,0,1,0,3,1,0,0,1,0,44,9297.0,24,0.179,7629.0,1264,3,5,1,4,1668,0.521,31,0.632
0,0,0,1,0,4,1,0,1,0,0,36,2999.0,25,0.41600000000000004,1752.0,2017,1,5,1,2,1247,0.9620000000000001,40,0.6
0,1,0,2,0,6,1,0,1,0,0,64,4234.0,56,0.447,2341.0,1439,0,3,2,2,1893,0.585,42,0.355
0,0,0,1,0,4,2,0,0,1,0,34,15987.0,28,0.0,15987.0,2327,1,4,3,2,0,1.494,65,0.8059999999999999
0,1,0,4,0,4,1,0,0,1,0,49,16435.0,33,0.0,16435.0,1721,4,5,5,3,0,0.6759999999999999,56,0.514
0,1,0,3,0,2,1,0,1,0,0,37,5335.0,24,0.402,3190.0,1888,4,3,1,4,2145,0.879,43,0.433
0,1,0,2,0,2,1,0,1,0,0,65,3506.0,53,0.45799999999999996,1902.0,1953,1,3,3,3,1604,0.574,61,0.649
0,1,0,4,0,5,1,0,1,0,0,53,3610.0,36,0.451,1981.0,1652,2,5,1,2,1629,0.821,40,0.48100000000000004
0,1,0,2,0,2,1,0,1,0,0,32,3172.0,28,0.648,1117.0,1939,0,5,1,2,2055,0.6629999999999999,36,0.636
0,1,0,4,1,4,1,0,0,1,0,44,8206.0,34,0.09300000000000001,7443.0,1715,5,6,2,3,763,0.87,43,0.72
0,1,0,1,0,4,1,0,1,0,0,65,2416.0,46,0.62,917.0,2372,0,3,2,2,1499,0.905,53,0.514
0,1,0,2,0,4,1,0,1,0,0,60,2458.0,41,0.765,578.0,1238,0,3,2,4,1880,0.759,30,0.579
0,0,0,1,0,4,1,0,0,1,0,27,1677.0,36,0.953,79.0,2389,0,6,1,2,1598,0.9940000000000001,43,0.536
0,1,0,3,0,5,1,0,1,0,0,52,11819.0,45,0.079,10890.0,2431,2,4,1,4,929,0.773,46,0.484
0,1,0,4,0,2,2,0,0,0,1,42,34516.0,37,0.052000000000000005,32719.0,1534,4,5,1,2,1797,1.314,30,0.875
0,1,0,2,0,4,1,0,1,0,0,29,1459.0,36,0.40399999999999997,869.0,2229,0,3,3,4,590,1.1640000000000001,52,1.08
0,1,0,2,0,2,1,0,1,0,0,29,1458.0,13,0.46,787.0,2449,0,4,1,4,671,1.5830000000000002,56,0.9309999999999999
0,1,0,2,0,2,1,0,1,0,0,38,1438.3,32,0.0,1438.3,1999,2,3,2,2,0,0.846,39,0.56
1,1,0,2,0,4,1,0,1,0,0,36,7758.0,18,0.18100000000000002,6350.0,569,2,3,1,3,1408,0.365,23,0.643
0,0,0,1,0,5,4,0,1,0,0,40,10836.0,30,0.17800000000000002,8904.0,1293,2,4,2,2,1932,0.563,31,0.8240000000000001
0,1,0,3,0,5,1,0,0,1,0,47,5062.0,36,0.39399999999999996,3066.0,1314,3,5,3,3,1996,0.591,40,0.429
0,0,1,1,0,2,1,0,1,0,0,36,3399.0,30,0.639,1226.0,1571,3,6,2,2,2173,0.795,34,1.0
0,1,0,2,0,2,1,0,0,1,0,26,2212.0,36,0.755,542.0,2520,0,5,2,2,1670,0.777,51,0.545
0,0,0,2,1,4,1,0,0,1,0,43,3186.0,36,0.775,716.0,1531,2,6,1,4,2470,0.58,37,0.233
0,0,0,1,0,4,1,0,0,1,0,52,5927.0,32,0.391,3607.0,1558,1,3,1,3,2320,0.544,46,0.643
0,1,0,3,1,4,1,0,0,1,0,49,5176.0,34,0.0,5176.0,1902,2,4,1,4,0,0.838,56,0.9309999999999999
0,1,0,4,0,4,1,0,1,0,0,50,3126.0,37,0.0,3126.0,1388,2,3,1,3,0,0.8240000000000001,41,0.46399999999999997
0,1,0,4,0,4,1,1,0,0,0,34,4670.0,21,0.0,4670.0,2256,3,6,4,2,0,0.883,56,0.6
0,0,1,1,0,1,1,0,1,0,0,53,2162.0,36,0.736,570.0,1736,2,4,3,3,1592,0.547,42,0.615
0,1,0,4,0,2,1,0,1,0,0,49,10155.0,42,0.17800000000000002,8350.0,1685,3,4,1,2,1805,0.6729999999999999,49,0.815
0,1,0,4,0,2,1,0,1,0,0,53,15242.0,46,0.077,14072.0,1876,4,4,2,3,1170,0.496,57,0.5
0,1,0,5,0,6,1,1,0,0,0,48,34516.0,36,0.073,31999.0,1699,3,4,3,2,2517,0.6970000000000001,48,0.846
0,0,0,1,0,4,1,0,0,1,0,32,1438.3,17,0.8540000000000001,210.3,2580,2,5,1,2,1228,1.1320000000000001,67,0.971
0,1,0,4,0,2,2,0,0,1,0,38,34516.0,36,0.033,33376.0,1445,4,6,1,3,1140,0.815,45,0.9570000000000001
0,1,0,4,0,1,1,0,0,1,0,43,16043.0,32,0.127,14007.0,1394,4,4,1,3,2036,0.7,28,0.75
1,0,0,1,0,4,1,0,0,1,0,51,3181.0,44,0.7909999999999999,664.0,818,2,6,3,2,2517,0.595,16,0.455
0,1,0,5,0,4,1,0,1,0,0,58,27088.0,47,0.0,27088.0,1135,3,3,1,2,0,0.581,24,0.846
0,0,0,1,0,4,1,0,1,0,0,59,5688.0,36,0.161,4774.0,1824,0,5,3,4,914,1.099,53,1.038
0,1,0,3,0,2,1,0,1,0,0,51,10462.0,38,0.174,8638.0,1267,4,5,2,3,1824,0.736,31,0.55
1,0,0,2,0,2,1,0,1,0,0,62,5249.0,53,0.0,5249.0,1315,1,2,1,1,0,0.758,31,0.722
0,1,0,1,1,4,1,1,0,0,0,38,5155.0,36,0.133,4471.0,1555,0,3,3,2,684,0.588,37,0.48
0,1,0,5,0,1,1,0,1,0,0,33,10705.0,16,0.126,9353.0,2434,1,6,1,3,1352,1.171,58,0.812
0,1,0,4,0,2,1,0,0,1,0,54,16494.0,47,0.08199999999999999,15146.0,1302,3,3,1,2,1348,0.759,36,0.385
0,0,0,2,0,4,1,0,1,0,0,37,6469.0,30,0.363,4118.0,1717,1,5,3,4,2351,1.018,50,0.667
0,1,0,3,1,4,1,0,1,0,0,30,5146.0,23,0.345,3373.0,1509,0,3,3,2,1773,0.879,45,0.667
0,1,0,4,0,2,1,0,1,0,0,61,2800.0,50,0.8740000000000001,352.0,1433,0,4,1,3,2448,0.5489999999999999,40,0.48100000000000004
0,1,0,3,1,4,1,0,0,1,0,49,5159.0,36,0.297,3627.0,1826,5,6,1,2,1532,0.787,37,0.609
0,1,0,3,0,6,1,0,1,0,0,56,5248.0,46,0.34600000000000003,3432.0,2305,1,5,2,4,1816,0.696,45,0.731
0,0,0,1,0,5,1,0,1,0,0,51,5881.0,46,0.341,3876.0,1931,3,5,3,2,2005,0.659,56,0.8059999999999999
0,0,0,1,0,4,1,1,0,0,0,44,1467.0,36,0.611,571.0,1731,3,6,3,3,896,0.6920000000000001,54,0.5
0,0,0,2,0,1,1,0,1,0,0,64,4999.0,52,0.46,2700.0,1601,1,6,2,2,2299,0.716,48,0.5
0,0,1,1,0,2,1,0,1,0,0,46,4668.0,36,0.0,4668.0,1612,3,5,2,2,0,0.89,47,1.474
0,0,0,1,0,5,1,0,0,0,1,39,1438.3,36,0.0,1438.3,1338,2,4,3,4,0,0.7,28,0.867
0,0,0,1,0,1,1,0,0,1,0,38,8638.0,27,0.0,8638.0,1295,1,6,3,4,0,0.489,29,0.381
0,1,0,5,0,1,1,0,1,0,0,53,9343.0,45,0.138,8057.0,1385,1,5,1,3,1286,0.7120000000000001,31,0.722
0,1,0,2,0,5,1,0,1,0,0,35,2256.0,21,0.344,1481.0,1749,2,3,1,3,775,0.879,33,0.435
0,1,0,3,0,3,1,0,0,1,0,26,8267.0,15,0.20800000000000002,6547.0,1917,0,5,1,2,1720,0.633,37,0.48
0,1,0,2,0,2,1,0,0,1,0,32,2235.0,20,0.733,597.0,2905,2,6,3,4,1638,0.912,56,0.8059999999999999
0,1,0,2,0,1,1,0,1,0,0,36,3735.0,16,0.5429999999999999,1708.0,1672,1,5,3,2,2027,0.79,48,0.655
1,1,0,4,0,3,1,0,1,0,0,48,2111.0,38,0.0,2111.0,773,2,2,2,3,0,0.531,17,0.133
0,1,0,4,1,4,1,0,0,1,0,55,10604.0,36,0.187,8616.0,1578,2,5,2,2,1988,0.644,30,0.579
0,1,0,4,0,4,1,0,1,0,0,52,21782.0,42,0.046,20776.0,1537,2,5,3,2,1006,0.654,35,0.591
0,0,0,1,0,2,1,0,1,0,0,52,2133.0,36,0.6890000000000001,664.0,1426,1,6,3,3,1469,0.831,37,0.682
0,0,0,2,0,6,4,0,0,1,0,58,16677.0,47,0.095,15087.0,1410,1,5,2,4,1590,0.885,37,0.609
0,0,0,1,0,4,1,0,1,0,0,38,2717.0,36,0.586,1126.0,2064,2,6,3,4,1591,1.5959999999999999,33,1.062
0,1,0,1,0,4,1,0,0,1,0,60,3980.0,48,0.23399999999999999,3050.0,4449,1,5,3,3,930,0.72,82,0.608
1,1,0,3,1,4,1,0,0,1,0,55,8411.0,36,0.11599999999999999,7432.0,990,3,3,2,2,979,1.0290000000000001,22,0.375
0,0,0,1,0,3,1,0,1,0,0,43,2227.0,36,0.626,833.0,1972,3,3,2,4,1394,1.4809999999999999,41,0.8640000000000001
0,1,0,4,0,5,4,0,0,1,0,35,34516.0,29,0.054000000000000006,32644.0,2227,3,5,3,2,1872,1.068,61,1.103
0,0,0,1,0,4,1,0,1,0,0,38,1860.0,36,0.0,1860.0,1731,4,4,3,3,0,0.992,29,0.611
0,1,0,3,0,4,1,0,0,0,1,48,2829.0,35,0.828,487.0,1561,3,5,1,3,2342,0.991,41,1.05
0,0,0,1,1,4,1,0,0,1,0,38,3764.0,36,0.0,3764.0,1572,1,3,2,3,0,0.583,57,0.35700000000000004
0,1,0,2,0,3,1,0,0,1,0,43,4559.0,23,0.365,2895.0,1652,3,6,2,2,1664,0.871,37,0.609
0,0,0,1,0,5,1,0,1,0,0,36,4701.0,25,0.317,3209.0,1679,2,5,3,4,1492,0.805,32,0.455
0,1,0,4,0,3,1,0,1,0,0,34,1631.0,22,0.0,1631.0,2962,2,4,2,4,0,1.893,57,1.111
0,0,1,1,1,4,1,0,1,0,0,39,8096.0,36,0.182,6622.0,1794,2,4,3,4,1474,0.789,41,0.7829999999999999
0,0,0,1,0,3,1,0,0,1,0,43,2304.0,29,0.69,715.0,1273,2,5,1,2,1589,0.872,36,0.895
0,0,0,2,0,1,1,0,1,0,0,48,5210.0,36,0.0,5210.0,1309,2,3,3,2,0,0.531,45,0.607
