Gender,Card_Category,Missing_Income,Income_Category,Missing_Education,Education_Level,Marital_Divorced,Marital_Married,Marital_Single,Marital_Unknown,Customer_Age,Avg_Utilization_Ratio,Avg_Open_To_Buy,Total_Trans_Amt,Dependent_count,Total_Relationship_Count,Months_Inactive_12_mon,Contacts_Count_12_mon,Total_Revolving_Bal,Total_Amt_Chng_Q4_Q1,Total_Ct_Chng_Q4_Q1,Attrition
1,1,0,3,0,2,0,1,0,0,37,0.146,6882.0,2774,1,6,3,1,1176,1.164,0.625,0
0,1,1,1,0,3,0,1,0,0,50,0.424,3259.0,1932,2,6,1,4,2401,0.779,0.346,0
1,1,0,4,1,2,0,1,0,0,59,0.323,2864.0,1480,0,6,4,5,1366,0.63,0.458,0
1,1,0,2,0,2,0,0,0,1,38,0.0,9515.0,4642,2,4,3,4,0,0.79,0.605,0
0,1,0,2,0,1,0,0,1,0,65,0.142,9403.0,2724,0,3,3,3,1559,0.708,0.651,0
1,1,0,5,1,2,0,1,0,0,57,0.082,21881.0,1591,1,6,2,4,1967,0.462,0.72,0
1,1,1,1,0,3,0,1,0,0,65,0.128,8849.0,1234,0,3,3,2,1295,0.758,1.182,0
0,1,0,2,0,2,0,1,0,0,38,0.657,1028.0,2807,4,4,3,4,1969,1.235,0.714,0
1,1,0,3,0,4,0,0,1,0,41,0.234,2027.0,2262,2,6,3,3,620,0.664,0.424,0
0,1,0,1,0,2,0,1,0,0,55,0.284,3280.0,1694,2,3,1,2,1300,0.519,0.7,0
1,1,1,1,0,5,0,1,0,0,28,0.625,978.0,1822,0,4,1,2,1630,0.521,0.32,0
1,1,0,3,1,2,0,0,1,0,31,0.034,33336.0,2329,2,6,3,3,1180,0.801,0.605,0
0,1,0,1,1,2,0,1,0,0,39,0.664,1061.0,2739,2,5,3,1,2095,1.281,0.75,0
0,1,1,1,0,2,0,1,0,0,44,0.082,22883.0,1810,3,5,2,0,2053,0.716,0.727,0
1,1,0,3,0,4,0,1,0,0,55,0.024,25487.0,1472,3,3,2,1,614,0.397,0.412,0
1,1,0,3,0,4,0,1,0,0,57,0.0,14270.0,1222,3,6,3,4,0,0.398,0.423,0
1,1,1,1,0,1,0,1,0,0,28,0.047,24409.0,2157,0,5,3,5,1209,1.228,1.882,0
0,1,0,1,0,2,0,1,0,0,35,0.779,713.0,1914,2,5,1,2,2517,0.677,0.348,0
0,1,0,1,0,4,0,1,0,0,46,0.21,7016.0,2632,4,3,3,3,1865,1.279,1.077,0
0,1,1,1,0,3,0,0,1,0,65,0.135,9546.0,2429,1,3,3,5,1491,0.651,0.75,0
0,1,1,1,0,3,0,1,0,0,50,0.0,16763.0,3626,2,6,2,5,0,0.88,0.683,0
1,1,0,2,0,3,1,0,0,0,31,0.557,1160.0,2718,0,6,2,2,1461,0.775,0.775,0
1,1,0,3,1,2,0,0,1,0,49,0.241,3749.0,3764,2,3,3,5,1190,0.557,0.524,0
0,1,0,1,0,4,0,0,1,0,50,0.276,3201.0,4535,3,5,3,4,1218,0.879,0.562,0
0,1,0,1,0,1,1,0,0,0,44,0.194,7439.0,1739,4,5,1,4,1796,0.958,0.448,0
0,1,0,1,0,1,0,1,0,0,63,0.552,1370.0,1405,1,6,1,3,1685,0.541,0.481,0
1,1,0,3,0,2,1,0,0,0,41,0.04,18642.0,1576,1,6,2,3,770,0.755,0.952,0
1,1,0,3,1,2,0,1,0,0,56,0.147,10906.0,1205,1,6,1,3,1880,0.702,0.462,0
1,1,0,4,0,2,0,1,0,0,55,0.273,3391.0,1281,1,4,2,3,1275,0.397,0.75,0
0,1,0,1,0,4,0,0,1,0,48,0.308,3389.0,3277,4,4,3,3,1505,0.78,0.558,0
1,1,0,5,0,1,0,0,1,0,35,0.046,26139.0,2754,2,4,2,3,1250,0.641,0.463,0
0,1,0,1,0,5,0,0,1,0,30,0.374,1335.0,3265,0,6,3,2,797,0.779,0.574,0
1,1,0,3,0,1,0,0,1,0,37,0.0,6590.0,2449,3,5,3,2,0,0.714,0.634,0
0,1,0,1,0,2,0,1,0,0,53,0.463,1706.0,1634,2,6,1,3,1470,0.388,0.472,0
1,1,0,4,0,2,0,0,1,0,37,0.548,1939.0,2591,1,4,1,3,2349,0.718,0.541,0
0,1,1,1,0,3,0,0,1,0,65,0.117,17775.0,2444,0,5,3,5,2355,0.716,0.633,0
1,1,0,1,0,6,0,0,1,0,48,0.283,4260.0,3598,2,3,3,2,1685,0.9,0.718,0
1,1,0,2,0,2,0,1,0,0,37,0.0,3350.0,2849,1,3,1,4,0,1.316,0.694,0
1,1,0,4,0,1,0,1,0,0,35,0.459,2167.0,2794,1,4,3,2,1841,1.504,1.148,0
0,1,0,1,0,2,0,0,1,0,35,0.162,4842.0,2960,3,3,3,2,938,0.988,0.757,0
0,1,0,2,0,1,0,0,0,1,49,0.67,823.0,2922,2,4,1,2,1674,0.701,0.963,0
0,1,1,1,0,1,0,0,1,0,26,0.222,8000.0,2564,0,3,3,4,2286,0.671,0.462,0
1,1,0,4,1,2,0,1,0,0,58,0.922,184.0,1631,1,3,1,3,2163,0.615,0.29,0
0,1,1,1,0,3,0,0,1,0,29,0.053,21889.0,2536,2,4,1,2,1236,0.995,0.865,0
0,1,0,1,1,2,0,1,0,0,58,0.83,517.0,1617,2,6,2,2,2517,0.63,1.417,0
1,1,0,3,0,4,0,0,1,0,33,0.265,5207.0,2249,2,3,4,3,1874,0.699,1.35,0
1,1,0,2,0,2,0,1,0,0,36,0.274,4951.0,1933,2,5,1,3,1873,0.563,0.655,0
0,1,0,1,0,6,0,1,0,0,47,0.537,666.3,2250,3,4,3,4,772,1.451,0.905,0
1,1,0,1,0,2,0,1,0,0,41,0.648,945.0,2274,2,3,2,2,1738,0.745,0.733,0
1,1,0,4,0,2,0,0,1,0,46,0.08,11295.0,4263,4,5,2,1,985,0.841,1.0,0
1,1,0,4,0,2,0,1,0,0,58,0.101,13127.0,1393,4,3,2,2,1480,0.346,0.462,0
0,1,0,1,0,6,0,0,1,0,53,0.648,798.0,3709,1,4,3,3,1469,0.716,0.684,0
0,1,0,1,1,2,0,1,0,0,54,0.884,296.0,1401,3,6,2,4,2260,0.487,0.579,0
0,1,1,1,0,3,1,0,0,0,39,0.053,11846.0,2995,1,4,1,2,666,0.914,0.875,0
1,1,0,3,0,2,0,1,0,0,49,0.083,10386.0,3806,2,3,2,2,946,0.857,0.667,0
0,1,0,1,0,1,0,1,0,0,35,0.171,2547.0,1944,3,3,3,4,526,0.702,0.618,0
1,2,0,5,0,4,0,1,0,0,47,0.067,32201.0,1805,3,6,3,3,2315,0.599,0.704,0
1,1,0,4,0,2,0,1,0,0,38,0.432,3022.0,1783,3,6,3,3,2301,0.68,0.65,0
1,1,0,3,0,2,0,1,0,0,56,0.165,7577.0,1543,1,3,1,0,1501,0.51,0.545,0
1,1,0,5,0,1,0,1,0,0,56,0.05,25682.0,1302,2,4,1,3,1347,0.381,0.421,0
1,1,0,4,0,1,0,0,1,0,38,0.132,8554.0,4345,3,5,1,4,1305,0.722,0.674,0
1,1,0,3,0,4,0,0,1,0,46,0.06,3783.0,1102,3,1,4,3,243,0.738,0.8,1
1,1,0,2,0,1,0,0,1,0,37,0.69,809.0,2565,1,3,2,3,1799,0.732,0.636,0
0,1,0,1,1,2,0,1,0,0,63,0.709,1035.0,1342,0,4,1,4,2517,0.465,1.0,0
0,1,0,1,0,2,0,0,1,0,65,0.351,2994.0,2328,1,6,2,2,1619,0.697,0.722,0
1,1,0,3,0,4,0,1,0,0,38,0.184,8477.0,2119,4,5,2,4,1909,1.43,1.08,0
0,2,1,1,0,6,0,0,0,1,45,0.038,33218.0,1906,4,4,1,2,1298,0.757,0.773,0
1,1,0,2,0,4,0,0,1,0,26,0.606,1046.0,2349,0,5,2,3,1611,0.599,0.464,0
0,1,0,1,0,2,0,1,0,0,58,0.264,3704.0,1433,2,4,2,3,1327,0.553,0.889,0
1,1,0,5,0,3,0,1,0,0,48,0.023,33729.0,1312,3,5,2,4,787,0.763,0.6,1
0,1,0,2,1,2,0,0,1,0,26,0.518,777.0,2148,0,6,2,4,835,0.588,0.379,0
0,1,0,1,0,2,0,0,1,0,48,0.732,650.0,2038,3,6,2,2,1773,0.574,0.362,0
1,1,0,3,0,2,0,1,0,0,33,0.0,7140.0,916,3,6,3,5,0,0.401,0.2,1
0,1,0,2,0,6,0,1,0,0,62,0.281,2429.0,1407,0,3,3,2,948,0.461,0.467,0
1,1,0,3,0,3,1,0,0,0,55,0.07,32108.0,1187,3,1,3,4,2408,0.796,0.6,1
0,1,0,1,0,2,0,0,1,0,40,0.0,2295.0,3292,2,4,3,2,0,0.699,0.824,0
1,1,0,2,0,1,0,0,1,0,46,0.49,1607.0,3432,2,3,3,2,1543,0.998,0.972,0
1,1,0,2,0,1,0,1,0,0,58,0.524,1030.0,1541,1,3,2,5,1135,0.707,0.833,0
1,1,0,4,0,2,0,0,0,1,47,0.368,2687.0,1881,2,3,2,4,1562,0.773,0.815,0
1,1,0,4,1,2,1,0,0,0,50,0.483,1533.0,1986,2,6,1,3,1433,0.49,0.613,0
1,1,0,5,0,2,0,1,0,0,53,0.462,868.0,1564,1,6,3,2,744,0.636,0.5,0
1,1,0,4,0,2,0,1,0,0,45,0.103,13089.0,3447,3,3,1,3,1504,0.668,0.895,0
1,1,0,2,0,3,0,0,1,0,48,0.186,6776.0,4428,4,6,3,2,1551,0.463,0.822,0
1,3,0,4,0,5,0,1,0,0,43,0.046,32936.0,4149,3,6,1,2,1580,0.707,0.755,0
1,1,0,4,0,3,0,1,0,0,60,0.215,5086.0,1618,0,6,1,2,1393,0.468,0.958,0
1,1,0,5,0,1,0,1,0,0,56,0.08,16972.0,1281,2,4,1,3,1470,0.491,0.8,0
0,1,0,2,0,4,0,1,0,0,43,0.899,283.0,1994,3,5,3,2,2517,0.816,0.64,0
0,1,0,1,0,1,0,1,0,0,57,0.731,817.0,1387,3,6,2,3,2215,0.408,0.579,0
0,1,0,2,0,3,0,1,0,0,52,0.622,813.0,3446,1,6,3,3,1338,0.926,1.0,0
0,1,1,1,1,2,0,1,0,0,56,0.045,22989.0,1341,1,6,3,2,1084,0.847,1.176,0
1,1,0,3,0,2,0,1,0,0,43,0.013,25196.0,2508,1,4,2,3,321,0.769,0.294,1
1,1,0,4,0,2,0,1,0,0,38,0.289,5482.0,2520,3,3,1,2,2227,1.295,0.848,0
1,1,0,2,0,4,0,1,0,0,53,0.536,1885.0,1271,2,3,3,1,2180,0.321,0.2,0
0,1,1,1,0,2,1,0,0,0,52,0.114,11670.0,4370,1,3,2,4,1499,0.603,0.537,0
1,1,0,3,0,4,0,1,0,0,58,0.212,9303.0,1469,2,3,2,2,2508,0.476,0.812,0
0,1,0,1,0,4,0,0,1,0,34,0.095,6736.0,2251,3,3,6,1,704,0.551,0.537,0
1,1,0,2,0,1,0,0,1,0,36,0.077,11738.0,2240,1,5,1,2,976,0.649,0.395,0
0,1,0,2,0,2,0,0,1,0,55,0.53,1757.0,1749,0,5,1,3,1978,0.675,0.577,0
1,1,0,3,0,3,0,1,0,0,54,0.066,24183.0,1736,1,3,1,4,1699,0.428,0.371,0
1,1,0,2,0,4,0,1,0,0,36,0.386,2382.0,1942,2,4,3,1,1495,0.783,0.75,0
0,1,1,1,0,2,0,0,1,0,35,0.551,1474.0,2534,2,4,3,0,1806,0.963,0.95,0
1,1,0,5,0,2,0,1,0,0,53,0.0,11023.0,1656,2,5,1,3,0,0.539,0.367,0
0,1,0,1,0,2,0,0,0,1,48,0.183,5051.0,3546,3,4,2,2,1131,0.566,0.615,0
1,1,0,2,0,3,0,0,1,0,37,0.542,1001.0,2614,3,3,3,4,1185,0.998,0.861,0
1,1,0,3,0,3,0,0,1,0,45,0.048,17132.0,1589,3,3,1,0,864,0.597,0.667,0
0,1,0,1,0,1,0,1,0,0,54,0.954,106.0,2097,1,6,2,3,2200,0.697,0.541,0
1,2,0,4,0,1,0,0,1,0,38,0.06,24973.0,3168,2,4,3,4,1583,0.694,0.738,0
0,1,0,1,0,4,0,1,0,0,35,0.436,3262.0,2102,2,3,3,2,2517,1.201,1.133,0
0,1,0,1,0,3,0,0,1,0,36,0.378,3416.0,2661,1,6,1,2,2078,0.79,0.871,0
1,1,0,5,0,5,0,1,0,0,33,0.299,5307.0,2273,1,6,1,0,2264,0.696,0.485,0
1,1,0,1,0,1,0,0,1,0,28,0.483,1499.0,2698,1,4,3,1,1398,0.907,0.872,0
0,1,0,2,0,3,0,0,1,0,36,0.76,752.0,2315,2,3,2,4,2379,0.748,0.853,0
0,1,0,1,0,4,1,0,0,0,34,0.589,1757.0,2257,3,3,3,2,2517,0.666,0.8,0
1,1,0,4,0,6,0,1,0,0,55,0.182,4074.0,2273,0,4,6,4,906,0.721,0.886,0
0,1,0,1,0,5,0,1,0,0,61,0.683,1001.0,1376,0,3,3,3,2155,0.438,0.571,0
0,1,0,1,0,2,0,1,0,0,44,0.306,4760.0,3974,2,5,1,0,2101,0.464,0.909,0
1,1,0,3,0,2,0,1,0,0,54,0.161,13057.0,2836,1,3,3,2,2497,1.027,0.605,0
1,1,0,3,0,1,0,1,0,0,39,0.072,24655.0,2118,2,3,2,4,1915,1.454,1.062,0
1,1,0,4,1,2,0,1,0,0,51,0.044,21245.0,3346,1,3,2,4,979,1.255,1.156,0
1,1,0,3,1,2,0,0,1,0,47,0.162,8893.0,2694,2,6,2,4,1713,0.899,0.906,0
0,1,0,2,0,1,0,1,0,0,37,0.429,3348.0,2623,1,4,3,4,2517,1.348,1.35,0
0,1,0,2,0,2,0,0,0,1,47,0.345,3515.0,1898,3,5,2,3,1854,0.959,0.786,0
1,1,0,5,0,3,0,1,0,0,56,0.145,4435.0,1540,3,5,1,5,753,0.591,0.429,0
1,1,0,3,0,2,0,0,1,0,53,0.082,16279.0,3369,1,4,2,4,1463,0.803,0.774,0
1,1,0,2,0,2,0,1,0,0,62,0.0,2591.0,2123,0,5,1,5,0,0.601,0.697,0
0,1,0,1,0,2,0,1,0,0,58,0.655,966.0,1571,3,6,2,3,1834,0.615,0.636,0
1,1,0,3,0,1,0,1,0,0,57,0.345,4283.0,1519,1,3,2,2,2260,0.448,0.632,0
0,1,1,1,0,6,0,0,1,0,54,0.032,25224.0,2768,1,6,3,4,829,0.669,0.628,0
0,1,0,2,0,4,0,0,1,0,33,0.213,4972.0,2401,3,6,3,5,1344,0.823,0.732,0
0,1,0,1,0,2,0,1,0,0,54,0.126,4070.0,1351,1,3,2,4,588,0.856,1.5,0
1,1,0,4,0,2,1,0,0,0,30,0.0,6476.0,2723,0,3,3,3,0,0.551,0.65,0
0,1,0,1,0,1,0,0,1,0,36,0.156,6824.0,2429,2,6,2,5,1263,0.615,0.643,0
1,1,0,4,0,2,0,1,0,0,60,0.094,8188.0,1661,2,3,1,2,845,0.663,0.4,0
0,1,0,1,0,1,0,0,1,0,46,0.0,3206.0,3253,4,6,3,4,0,1.065,0.532,0
1,1,0,3,0,2,0,1,0,0,55,0.075,26593.0,1502,1,4,3,3,2158,0.536,0.789,0
1,1,0,3,0,1,0,1,0,0,55,0.679,943.0,1352,1,3,3,3,1995,0.514,0.429,0
1,1,0,1,0,3,0,0,1,0,31,0.305,3974.0,2324,0,5,2,2,1741,0.816,1.03,0
0,1,0,1,0,3,1,0,0,0,55,0.573,902.0,2803,3,3,2,1,1209,0.594,0.605,0
1,1,0,2,0,5,0,0,1,0,36,0.192,9580.0,2576,2,3,2,5,2282,0.837,0.85,0
0,1,0,1,1,2,0,0,1,0,34,0.774,631.0,2214,2,3,3,2,2160,0.825,0.6,0
0,1,0,1,0,2,0,0,1,0,33,0.22,5111.0,2429,1,3,2,4,1440,0.629,0.453,0
1,1,0,2,0,5,0,0,1,0,30,0.436,2556.0,2679,2,5,3,5,1977,0.664,0.605,0
0,1,0,2,0,2,0,1,0,0,54,0.824,326.0,1307,2,5,3,0,1528,0.444,0.393,0
1,1,0,3,0,3,0,1,0,0,53,0.202,5350.0,1331,2,6,1,3,1354,0.411,0.364,0
1,2,0,3,0,2,0,0,1,0,59,0.043,33022.0,3259,0,5,3,3,1494,1.229,0.585,0
1,1,0,5,0,4,0,0,1,0,41,0.276,3976.0,4085,2,6,3,2,1513,0.87,0.548,0
1,1,0,2,0,3,0,1,0,0,45,0.057,10012.0,4074,3,3,1,1,607,0.883,0.477,0
0,1,0,1,0,2,0,1,0,0,50,0.519,1194.0,1825,2,5,3,3,1287,0.465,0.821,0
1,1,0,4,0,3,0,1,0,0,57,0.386,3130.0,1032,2,4,4,1,1970,0.371,0.368,0
1,1,0,2,0,6,0,0,1,0,63,0.123,5179.0,3982,0,5,4,3,726,0.85,0.857,0
0,1,1,1,1,2,0,0,1,0,35,0.0,9293.0,2314,3,3,3,2,0,0.897,1.034,0
1,1,0,4,0,2,0,1,0,0,35,0.277,3789.0,2172,3,5,3,3,1451,1.198,0.81,0
1,1,0,5,0,1,0,1,0,0,53,0.177,3441.0,1297,3,6,2,5,741,0.885,1.182,0
0,1,0,1,0,4,1,0,0,0,33,0.0,9857.0,3448,4,6,2,2,0,0.699,0.635,0
1,1,0,3,0,3,0,1,0,0,38,0.061,18891.0,2906,2,3,1,4,1226,1.4,1.0,0
1,1,0,1,0,1,1,0,0,0,31,0.0,6012.0,2801,0,3,2,3,0,0.968,0.674,0
1,1,0,4,0,2,0,1,0,0,37,0.0,6369.0,2675,2,4,2,4,0,1.454,1.136,0
1,1,0,3,0,3,0,0,1,0,36,0.165,10853.0,3023,1,4,2,5,2152,1.424,0.767,0
0,1,1,1,0,2,0,1,0,0,39,0.376,983.0,644,3,3,2,3,592,0.236,0.154,1
0,1,0,1,0,5,0,1,0,0,58,0.181,5472.0,1649,0,5,3,3,1207,0.538,0.381,0
0,1,0,1,0,2,0,1,0,0,39,0.279,4656.0,2315,1,6,3,5,1802,0.923,0.581,0
1,1,0,4,1,2,0,0,1,0,61,0.07,19357.0,2073,0,3,2,4,1446,0.736,0.654,0
1,1,0,2,1,2,0,1,0,0,34,0.224,4300.0,1524,4,3,2,4,1240,0.843,0.824,0
1,1,0,3,0,2,0,1,0,0,55,0.858,398.0,1526,3,4,3,4,2403,0.884,1.0,0
1,1,0,1,0,3,0,0,1,0,50,0.984,39.0,4099,2,4,3,5,2380,0.695,0.659,0
1,1,0,2,0,1,0,0,1,0,33,0.277,3729.0,2057,3,6,3,3,1427,0.48,0.421,0
0,1,1,1,0,1,0,1,0,0,48,0.137,12275.0,1970,1,6,4,4,1953,0.651,0.645,0
1,1,0,3,0,1,0,1,0,0,63,0.1,9236.0,1508,0,3,3,4,1021,0.467,0.429,0
1,1,0,2,0,1,0,1,0,0,54,0.0,3032.0,1037,3,2,1,5,0,0.949,2.5,1
1,1,0,4,0,2,0,0,0,1,41,0.217,1126.3,1786,4,2,3,5,312,0.657,0.733,1
1,1,0,3,0,6,0,1,0,0,51,0.0,32096.0,2619,3,5,2,4,0,0.766,0.917,0
0,1,1,1,0,2,0,1,0,0,54,0.263,2220.0,1488,2,5,3,2,794,0.5,0.579,0
1,1,0,2,1,2,0,0,1,0,47,0.328,3872.0,3814,4,3,3,3,1890,0.938,0.66,0
0,1,0,1,0,5,0,0,1,0,52,0.666,854.0,3127,3,5,1,3,1701,1.492,1.25,0
1,2,0,3,0,5,0,0,1,0,34,0.05,32785.0,2421,5,3,3,2,1731,0.605,0.575,0
1,1,0,1,0,1,0,1,0,0,64,0.636,779.0,1280,0,4,3,2,1361,0.46,1.0,0
0,1,0,2,0,3,0,1,0,0,62,0.0,4760.0,1459,1,3,1,1,0,0.564,0.538,0
1,1,0,3,0,2,0,0,1,0,38,0.052,25007.0,2291,1,6,2,5,1365,1.394,1.0,0
0,1,0,1,0,2,0,1,0,0,52,0.08,7549.0,2910,2,5,2,2,654,0.588,0.909,0
0,1,0,2,0,6,0,1,0,0,35,0.575,1128.0,1921,2,5,2,3,1527,0.715,0.444,0
1,1,0,5,0,2,0,0,1,0,35,0.077,12607.0,2383,2,6,2,2,1048,0.509,0.595,0
1,1,0,3,0,4,0,1,0,0,54,0.159,10234.0,1599,1,6,1,5,1935,0.435,0.652,0
0,1,0,1,1,2,0,0,1,0,35,0.617,1133.0,2144,3,6,1,1,1823,0.969,0.812,0
1,1,0,4,0,6,0,0,1,0,35,0.633,953.0,2483,0,6,2,3,1645,0.765,0.903,0
0,1,1,1,0,2,0,0,1,0,36,0.069,9840.0,2156,3,5,2,2,726,0.893,1.207,0
0,1,0,2,0,2,0,0,1,0,33,0.274,5973.0,2849,3,6,1,2,2259,1.158,1.31,0
1,2,0,4,0,2,0,0,0,1,53,0.026,25685.0,3411,1,5,2,1,680,0.498,0.789,0
0,1,0,1,0,3,0,1,0,0,37,0.414,2738.0,2468,1,5,3,0,1933,0.986,0.706,0
1,1,0,5,0,2,0,1,0,0,35,0.0,14869.0,2753,3,4,3,2,0,1.624,1.087,0
1,1,0,2,0,2,0,1,0,0,59,0.854,335.0,1693,1,6,2,2,1965,0.596,0.688,0
1,1,0,3,1,2,0,0,0,1,47,0.644,995.0,3525,1,6,1,4,1802,0.675,0.75,0
0,1,0,2,0,1,0,0,1,0,48,0.796,542.0,3580,3,5,2,1,2115,0.688,0.711,0
1,1,0,3,0,3,0,1,0,0,58,0.197,7343.0,1220,2,6,1,3,1806,0.35,0.333,0
0,1,0,1,1,2,0,1,0,0,55,0.561,1153.0,1725,2,5,2,3,1476,0.537,0.414,0
1,1,0,2,0,2,1,0,0,0,37,0.0,3176.0,2298,2,6,3,3,0,0.652,0.457,0
1,1,0,3,0,2,0,1,0,0,57,0.115,19358.0,1327,2,6,1,0,2517,0.409,0.409,0
1,1,1,1,0,1,0,1,0,0,60,0.553,1343.0,1475,2,5,2,4,1664,0.34,0.632,0
1,1,0,4,0,4,0,1,0,0,50,0.1,15659.0,4491,1,4,2,4,1745,0.54,0.66,0
1,1,0,4,0,1,0,1,0,0,56,0.879,346.0,1458,2,5,6,3,2517,0.583,0.696,0
1,3,0,4,0,2,0,1,0,0,48,0.07,32087.0,3205,3,5,1,2,2429,0.742,0.727,0
1,1,0,4,0,2,0,0,1,0,40,0.091,12653.0,3699,4,4,1,1,1266,0.438,0.523,0
1,1,0,3,0,2,0,1,0,0,48,0.135,16155.0,1126,3,4,4,3,2517,0.799,0.591,1
0,1,0,1,0,3,0,1,0,0,50,0.119,3705.0,4740,1,6,2,2,499,0.635,0.523,0
0,1,0,1,0,3,0,1,0,0,61,0.363,4370.0,1617,1,3,2,4,2489,0.65,1.0,0
1,1,0,3,0,1,0,1,0,0,36,0.092,14570.0,3215,2,6,3,3,1480,1.326,0.806,0
1,1,0,5,0,1,0,1,0,0,46,0.03,33492.0,2436,5,5,2,2,1024,0.72,0.651,0
1,1,1,1,0,3,1,0,0,0,28,0.092,15231.0,3093,0,3,3,3,1535,1.042,0.878,0
1,1,0,3,1,2,0,0,1,0,49,0.087,19087.0,3210,5,3,2,1,1808,0.572,0.667,0
0,1,0,2,0,1,0,0,1,0,44,0.319,5364.0,3068,4,6,3,3,2517,0.738,0.711,0
1,1,0,3,0,1,0,1,0,0,57,0.0,13427.0,1337,5,4,2,3,0,0.521,0.588,0
1,1,0,3,0,3,1,0,0,0,37,0.735,604.0,2735,2,3,3,2,1677,1.027,1.071,0
1,1,0,3,0,3,0,1,0,0,57,0.0,10974.0,1327,2,6,2,4,0,0.591,1.0,0
1,1,0,4,1,2,0,1,0,0,33,0.019,8757.0,741,1,1,3,4,168,0.447,0.429,1
1,1,0,4,0,1,0,1,0,0,46,0.0,5265.0,3281,2,4,1,3,0,0.524,0.744,0
0,1,1,1,0,1,1,0,0,0,45,0.147,14639.0,1142,2,6,4,3,2517,0.717,0.32,1
1,1,0,3,1,2,0,1,0,0,53,0.093,12209.0,1548,1,4,2,3,1248,0.512,0.519,0
1,1,0,4,1,2,0,1,0,0,52,0.796,558.0,3829,0,3,2,4,2184,0.592,0.532,0
1,1,0,4,1,2,0,1,0,0,34,0.588,1604.0,1889,1,3,2,3,2286,0.633,0.457,0
1,1,0,3,0,2,0,0,1,0,55,0.0,17198.0,4042,3,6,2,3,0,0.803,0.722,0
1,1,0,5,0,1,0,1,0,0,53,0.504,1688.0,1924,4,6,3,4,1713,0.773,0.317,0
1,1,0,4,1,2,0,1,0,0,37,0.066,17708.0,2874,1,6,1,2,1243,1.148,0.657,0
0,1,0,2,1,2,0,0,1,0,58,0.611,566.0,3060,3,4,1,1,888,1.19,0.647,0
1,1,0,5,0,1,0,1,0,0,33,0.043,26311.0,2202,3,6,3,2,1188,0.544,0.394,0
1,1,0,5,0,2,0,1,0,0,39,0.068,30733.0,3094,3,3,3,2,2231,1.731,1.647,0
0,1,0,1,0,1,0,0,1,0,37,0.085,6778.0,2761,2,5,2,1,633,0.762,0.604,0
1,1,0,2,0,3,0,0,1,0,32,0.0,7200.0,3006,0,4,3,3,0,0.894,0.93,0
0,1,1,1,0,3,0,0,1,0,26,0.08,11051.0,2678,1,6,2,3,956,0.832,0.471,0
0,1,0,1,0,2,0,1,0,0,60,0.509,1545.0,1558,0,4,2,2,1602,0.569,0.643,0
1,1,0,3,0,2,0,0,1,0,37,0.38,3168.0,3028,1,6,2,5,1942,0.749,0.583,0
0,1,0,1,0,2,0,1,0,0,43,0.407,3224.0,5029,5,3,6,4,2214,0.668,0.562,0
1,1,0,3,0,3,0,1,0,0,56,0.126,15257.0,1426,1,6,1,1,2193,0.419,0.462,0
1,1,0,3,0,4,0,1,0,0,52,0.082,16843.0,1454,3,3,3,2,1509,0.898,1.071,0
1,1,0,5,0,3,0,0,1,0,34,0.462,2704.0,3345,2,3,1,2,2326,0.856,1.3,0
1,2,0,3,1,2,1,0,0,0,47,0.023,33714.0,1823,1,3,2,3,802,0.899,0.8,0
1,1,0,1,0,2,0,0,1,0,26,0.968,50.0,2299,0,4,3,2,1535,0.462,0.485,0
1,1,0,5,0,1,0,1,0,0,54,0.59,1332.0,1406,1,5,3,3,1919,0.56,0.24,0
0,1,0,1,0,3,0,0,1,0,35,0.438,1607.0,2844,3,3,2,2,1251,0.576,0.622,0
1,2,0,3,1,2,0,1,0,0,52,0.054,32669.0,3284,1,6,1,0,1847,0.527,0.477,0
1,1,0,4,0,2,0,0,1,0,41,0.083,15080.0,4252,3,4,1,3,1363,0.688,0.684,0
0,1,0,1,0,3,1,0,0,0,36,0.449,2032.0,2448,0,3,2,3,1655,0.742,0.5,0
0,1,0,1,0,2,0,1,0,0,53,0.52,2323.0,1637,1,5,1,3,2517,0.445,1.0,0
1,1,0,5,1,2,0,0,1,0,42,0.0,15108.0,3738,3,6,3,2,0,1.015,0.744,0
1,1,0,4,0,4,0,1,0,0,54,0.918,156.0,1457,1,6,3,2,1753,0.788,0.6,0
1,1,0,3,0,5,0,0,1,0,53,0.065,17827.0,3393,3,5,2,2,1236,0.542,0.871,0
1,1,0,3,0,1,0,1,0,0,36,0.106,14291.0,1687,2,4,2,4,1691,0.808,0.739,0
1,1,0,4,0,2,0,0,1,0,42,0.0,1438.3,1794,3,6,2,2,0,0.66,0.875,0
0,1,0,1,0,4,1,0,0,0,27,0.836,419.0,2605,2,4,3,3,2130,0.693,0.794,0
1,1,0,4,0,2,0,1,0,0,58,0.394,3617.0,1426,4,6,2,4,2350,0.543,0.812,0
1,1,0,2,0,3,0,1,0,0,59,0.714,624.0,1660,1,5,1,3,1558,0.457,0.789,0
0,1,0,1,0,2,0,1,0,0,63,0.781,588.0,1188,2,5,2,3,2101,0.416,0.75,0
1,1,0,3,0,3,0,0,1,0,57,0.0,30622.0,3600,2,6,2,4,0,1.329,0.784,0
0,1,1,1,0,1,0,1,0,0,56,0.468,2238.0,1425,0,4,1,2,1965,0.441,0.778,0
