,longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,median_house_value,<1H OCEAN,INLAND,ISLAND,NEAR BAY,NEAR OCEAN,rooms_per_household,rooms_per_person
4182,-118.32,34.1,43.0,1615.0,734.0,1460.0,644.0,1.4005,193800.0,1.0,0.0,0.0,0.0,0.0,2.5077639751552794,1.106164383561644
4183,-118.32,34.09,34.0,2473.0,1171.0,2655.0,1083.0,1.6331,162500.0,1.0,0.0,0.0,0.0,0.0,2.283471837488458,0.9314500941619586
4184,-118.33,34.09,30.0,1679.0,682.0,1445.0,579.0,2.1403,200000.0,1.0,0.0,0.0,0.0,0.0,2.8998272884283245,1.1619377162629758
4185,-118.33,34.1,29.0,732.0,288.0,691.0,278.0,2.1866,250000.0,1.0,0.0,0.0,0.0,0.0,2.633093525179856,1.0593342981186686
4186,-118.31,34.1,34.0,399.0,141.0,482.0,134.0,1.625,67500.0,1.0,0.0,0.0,0.0,0.0,2.9776119402985075,0.8278008298755186
4187,-118.31,34.09,34.0,2065.0,839.0,2626.0,775.0,1.8214,211100.0,1.0,0.0,0.0,0.0,0.0,2.664516129032258,0.7863670982482863
4188,-118.31,34.09,28.0,720.0,267.0,891.0,265.0,1.8977,100000.0,1.0,0.0,0.0,0.0,0.0,2.7169811320754715,0.8080808080808081
4189,-118.31,34.09,37.0,773.0,435.0,835.0,312.0,1.8576,193800.0,1.0,0.0,0.0,0.0,0.0,2.4775641025641026,0.925748502994012
4190,-118.32,34.09,32.0,563.0,191.0,626.0,185.0,2.0341,250000.0,1.0,0.0,0.0,0.0,0.0,3.0432432432432432,0.8993610223642172
4191,-118.32,34.09,27.0,210.0,98.0,332.0,112.0,2.5556,175000.0,1.0,0.0,0.0,0.0,0.0,1.875,0.6325301204819277
4192,-118.32,34.1,36.0,1655.0,690.0,1957.0,633.0,1.7325,221900.0,1.0,0.0,0.0,0.0,0.0,2.6145339652448656,0.8456821665815023
4193,-118.32,34.09,34.0,1478.0,675.0,1976.0,653.0,2.0557,225000.0,1.0,0.0,0.0,0.0,0.0,2.2633996937212864,0.7479757085020243
4194,-118.32,34.1,31.0,622.0,229.0,597.0,227.0,1.5284,200000.0,1.0,0.0,0.0,0.0,0.0,2.7400881057268722,1.0418760469011725
4195,-118.32,34.1,30.0,2193.0,965.0,2197.0,836.0,1.8277,137500.0,1.0,0.0,0.0,0.0,0.0,2.623205741626794,0.998179335457442
4196,-118.32,34.1,52.0,786.0,270.0,756.0,273.0,2.2311,206300.0,1.0,0.0,0.0,0.0,0.0,2.879120879120879,1.0396825396825398
4197,-118.3,34.1,29.0,3403.0,1367.0,3432.0,1174.0,1.7083,166700.0,1.0,0.0,0.0,0.0,0.0,2.8986371379897786,0.9915501165501166
4198,-118.3,34.09,40.0,3058.0,1215.0,3953.0,1223.0,1.8156,218800.0,1.0,0.0,0.0,0.0,0.0,2.500408830744072,0.7735896787250189
4199,-118.31,34.09,36.0,787.0,420.0,1506.0,360.0,1.2412,216700.0,1.0,0.0,0.0,0.0,0.0,2.186111111111111,0.5225763612217795
4200,-118.3,34.1,38.0,2067.0,914.0,2717.0,853.0,1.7641,250000.0,1.0,0.0,0.0,0.0,0.0,2.4232121922626026,0.7607655502392344
4201,-118.3,34.1,36.0,2284.0,899.0,1964.0,839.0,1.9297,203300.0,1.0,0.0,0.0,0.0,0.0,2.7222884386174018,1.1629327902240325
4202,-118.29,34.09,34.0,2716.0,1114.0,2991.0,1021.0,1.7514,187500.0,1.0,0.0,0.0,0.0,0.0,2.6601371204701274,0.908057505850886
4203,-118.3,34.09,36.0,2332.0,993.0,3155.0,927.0,2.2612,230400.0,1.0,0.0,0.0,0.0,0.0,2.5156418554476807,0.7391442155309034
4204,-118.29,34.1,39.0,631.0,298.0,744.0,274.0,2.7054,162500.0,1.0,0.0,0.0,0.0,0.0,2.302919708029197,0.8481182795698925
4205,-118.29,34.09,29.0,2240.0,792.0,2254.0,739.0,2.3317,172500.0,1.0,0.0,0.0,0.0,0.0,3.031123139377537,0.9937888198757764
4206,-118.28,34.09,38.0,790.0,275.0,664.0,194.0,3.0357,175000.0,1.0,0.0,0.0,0.0,0.0,4.072164948453608,1.1897590361445782
4207,-118.29,34.09,43.0,1583.0,658.0,1941.0,614.0,1.9835,225000.0,1.0,0.0,0.0,0.0,0.0,2.5781758957654723,0.8155589902112313
4208,-118.29,34.09,28.0,1562.0,648.0,1974.0,597.0,1.9766,112500.0,1.0,0.0,0.0,0.0,0.0,2.6164154103852595,0.7912867274569402
4209,-118.29,34.09,35.0,2198.0,998.0,3441.0,912.0,2.0467,158300.0,1.0,0.0,0.0,0.0,0.0,2.4100877192982457,0.6387678000581226
4210,-118.29,34.09,35.0,2624.0,1116.0,3548.0,1008.0,2.0132,198400.0,1.0,0.0,0.0,0.0,0.0,2.6031746031746033,0.7395715896279594
4211,-118.29,34.09,39.0,336.0,173.0,586.0,151.0,1.8056,262500.0,1.0,0.0,0.0,0.0,0.0,2.225165562913907,0.5733788395904437
4212,-118.29,34.09,52.0,1272.0,322.0,984.0,353.0,1.9063,261600.0,1.0,0.0,0.0,0.0,0.0,3.603399433427762,1.2926829268292683
4213,-118.3,34.09,29.0,3245.0,1190.0,3906.0,1102.0,2.1927,253300.0,1.0,0.0,0.0,0.0,0.0,2.9446460980036298,0.8307731694828469
4214,-118.3,34.09,25.0,2345.0,852.0,2860.0,862.0,1.4497,205600.0,1.0,0.0,0.0,0.0,0.0,2.7204176334106727,0.8199300699300699
4215,-118.3,34.09,32.0,2202.0,674.0,2178.0,635.0,2.0307,226700.0,1.0,0.0,0.0,0.0,0.0,3.467716535433071,1.0110192837465564
4216,-118.31,34.09,36.0,2517.0,842.0,2446.0,689.0,2.1524,187500.0,1.0,0.0,0.0,0.0,0.0,3.653120464441219,1.0290269828291088
4217,-118.31,34.09,30.0,3165.0,1263.0,3678.0,1141.0,2.0,240600.0,1.0,0.0,0.0,0.0,0.0,2.7738825591586327,0.8605220228384992
4218,-118.31,34.09,42.0,1951.0,846.0,2500.0,813.0,1.5195,218200.0,1.0,0.0,0.0,0.0,0.0,2.3997539975399755,0.7804
4219,-118.32,34.09,44.0,2666.0,435.0,2297.0,726.0,1.676,208800.0,1.0,0.0,0.0,0.0,0.0,3.672176308539945,1.1606443186765345
4220,-118.32,34.09,30.0,1871.0,766.0,2595.0,819.0,2.0044,212500.0,1.0,0.0,0.0,0.0,0.0,2.2844932844932844,0.7210019267822736
4221,-118.32,34.09,28.0,2173.0,819.0,2548.0,763.0,1.879,218800.0,1.0,0.0,0.0,0.0,0.0,2.8479685452162515,0.8528257456828885
4222,-118.33,34.09,36.0,654.0,186.0,416.0,138.0,3.6953,200000.0,1.0,0.0,0.0,0.0,0.0,4.739130434782608,1.5721153846153846
4223,-118.33,34.09,36.0,561.0,180.0,340.0,127.0,1.4375,165000.0,1.0,0.0,0.0,0.0,0.0,4.417322834645669,1.65
4224,-118.33,34.09,40.0,2004.0,687.0,1514.0,542.0,1.9911,220000.0,1.0,0.0,0.0,0.0,0.0,3.697416974169742,1.323645970937913
4225,-118.34,34.09,5.0,2665.0,954.0,1733.0,766.0,2.3568,204700.0,1.0,0.0,0.0,0.0,0.0,3.47911227154047,1.537795729948067
4226,-118.34,34.09,14.0,3032.0,999.0,1691.0,841.0,2.2,210000.0,1.0,0.0,0.0,0.0,0.0,3.605231866825208,1.7930218805440568
4227,-118.34,34.08,50.0,3457.0,854.0,1584.0,841.0,3.1078,346700.0,1.0,0.0,0.0,0.0,0.0,4.110582639714625,2.182449494949495
4228,-118.34,34.09,52.0,1731.0,502.0,849.0,466.0,3.2946,321600.0,1.0,0.0,0.0,0.0,0.0,3.7145922746781115,2.03886925795053
4229,-118.35,34.09,47.0,1800.0,546.0,921.0,478.0,2.8021,280600.0,1.0,0.0,0.0,0.0,0.0,3.7656903765690375,1.9543973941368078
4230,-118.35,34.08,52.0,1003.0,200.0,514.0,204.0,3.8472,395700.0,1.0,0.0,0.0,0.0,0.0,4.916666666666667,1.95136186770428
4231,-118.35,34.08,52.0,2088.0,388.0,908.0,375.0,3.8141,342000.0,1.0,0.0,0.0,0.0,0.0,5.568,2.299559471365639
4232,-118.35,34.09,42.0,2210.0,643.0,1228.0,605.0,2.5982,315800.0,1.0,0.0,0.0,0.0,0.0,3.652892561983471,1.799674267100977
4233,-118.35,34.08,52.0,1710.0,350.0,727.0,355.0,4.5833,333900.0,1.0,0.0,0.0,0.0,0.0,4.816901408450704,2.3521320495185694
4234,-118.36,34.08,52.0,1965.0,480.0,794.0,451.0,3.2824,304800.0,1.0,0.0,0.0,0.0,0.0,4.356984478935699,2.474811083123426
4235,-118.32,34.08,52.0,1164.0,257.0,575.0,251.0,3.125,380400.0,1.0,0.0,0.0,0.0,0.0,4.637450199203188,2.0243478260869567
4236,-118.33,34.08,50.0,2989.0,832.0,1345.0,775.0,3.2426,442900.0,1.0,0.0,0.0,0.0,0.0,3.8567741935483872,2.2223048327137547
4237,-118.31,34.08,30.0,1390.0,457.0,1460.0,423.0,2.2422,254500.0,1.0,0.0,0.0,0.0,0.0,3.286052009456265,0.952054794520548
4238,-118.31,34.08,31.0,2275.0,823.0,2189.0,720.0,1.7542,287500.0,1.0,0.0,0.0,0.0,0.0,3.1597222222222223,1.0392873458200091
4239,-118.32,34.08,46.0,2038.0,534.0,1250.0,525.0,2.4196,358100.0,1.0,0.0,0.0,0.0,0.0,3.881904761904762,1.6304
4240,-118.31,34.08,23.0,1443.0,521.0,1264.0,450.0,2.7543,220000.0,1.0,0.0,0.0,0.0,0.0,3.2066666666666666,1.1416139240506329
4241,-118.32,34.08,52.0,1137.0,304.0,754.0,297.0,3.37,330300.0,1.0,0.0,0.0,0.0,0.0,3.8282828282828283,1.5079575596816976
4242,-118.32,34.08,52.0,2370.0,473.0,1053.0,434.0,4.1429,380300.0,1.0,0.0,0.0,0.0,0.0,5.460829493087558,2.2507122507122506
4243,-118.3,34.08,34.0,2501.0,1047.0,3326.0,970.0,1.8771,247500.0,1.0,0.0,0.0,0.0,0.0,2.5783505154639177,0.7519542994588094
4244,-118.3,34.08,36.0,1276.0,503.0,1502.0,450.0,2.1766,205600.0,1.0,0.0,0.0,0.0,0.0,2.8355555555555556,0.8495339547270306
4245,-118.31,34.08,27.0,1514.0,510.0,1603.0,518.0,2.8971,251100.0,1.0,0.0,0.0,0.0,0.0,2.922779922779923,0.9444791016843419
4246,-118.31,34.08,26.0,1609.0,534.0,1868.0,497.0,2.7038,227100.0,1.0,0.0,0.0,0.0,0.0,3.237424547283702,0.8613490364025695
4247,-118.29,34.08,34.0,479.0,182.0,557.0,170.0,1.525,210000.0,1.0,0.0,0.0,0.0,0.0,2.8176470588235296,0.8599640933572711
4248,-118.29,34.08,23.0,1864.0,937.0,2795.0,858.0,1.8495,212500.0,1.0,0.0,0.0,0.0,0.0,2.1724941724941726,0.6669051878354204
4249,-118.3,34.08,34.0,1562.0,651.0,1774.0,559.0,1.5685,225000.0,1.0,0.0,0.0,0.0,0.0,2.7942754919499104,0.8804960541149943
4250,-118.3,34.08,32.0,2880.0,1063.0,3646.0,1028.0,2.3846,258300.0,1.0,0.0,0.0,0.0,0.0,2.801556420233463,0.7899067471201316
4251,-118.29,34.08,25.0,2459.0,823.0,2635.0,763.0,2.4,173900.0,1.0,0.0,0.0,0.0,0.0,3.2228047182175623,0.9332068311195446
4252,-118.29,34.08,38.0,380.0,130.0,445.0,140.0,1.9286,137500.0,1.0,0.0,0.0,0.0,0.0,2.7142857142857144,0.8539325842696629
4253,-118.38,34.11,38.0,2601.0,523.0,870.0,474.0,7.1134,416700.0,1.0,0.0,0.0,0.0,0.0,5.487341772151899,2.989655172413793
4254,-118.36,34.09,38.0,2158.0,582.0,1061.0,577.0,2.9643,355300.0,1.0,0.0,0.0,0.0,0.0,3.7400346620450606,2.0339302544769087
4255,-118.36,34.08,40.0,3110.0,764.0,1557.0,763.0,1.9937,367100.0,1.0,0.0,0.0,0.0,0.0,4.076015727391874,1.9974309569685291
4256,-118.37,34.08,52.0,2946.0,695.0,1258.0,650.0,3.9783,374100.0,1.0,0.0,0.0,0.0,0.0,4.532307692307692,2.34181240063593
4257,-118.37,34.08,22.0,3008.0,938.0,1224.0,816.0,3.2149,300000.0,1.0,0.0,0.0,0.0,0.0,3.6862745098039214,2.457516339869281
4258,-118.36,34.08,45.0,2195.0,483.0,1265.0,455.0,3.3864,397900.0,1.0,0.0,0.0,0.0,0.0,4.824175824175824,1.7351778656126482
4259,-118.37,34.08,52.0,1466.0,254.0,600.0,253.0,5.7524,393600.0,1.0,0.0,0.0,0.0,0.0,5.794466403162056,2.4433333333333334
4260,-118.37,34.08,52.0,1234.0,223.0,543.0,213.0,6.0338,423700.0,1.0,0.0,0.0,0.0,0.0,5.793427230046948,2.27255985267035
4261,-118.26,34.1,48.0,2566.0,571.0,1421.0,563.0,3.6579,318600.0,1.0,0.0,0.0,0.0,0.0,4.557726465364121,1.8057705840957072
4262,-118.26,34.1,52.0,1310.0,263.0,689.0,208.0,4.0721,350000.0,1.0,0.0,0.0,0.0,0.0,6.298076923076923,1.9013062409288823
4263,-118.27,34.1,51.0,3149.0,519.0,1082.0,510.0,6.4459,421600.0,1.0,0.0,0.0,0.0,0.0,6.174509803921569,2.910351201478743
4264,-118.27,34.1,41.0,3729.0,740.0,1364.0,707.0,5.7778,412700.0,1.0,0.0,0.0,0.0,0.0,5.274398868458275,2.7338709677419355
4265,-118.27,34.11,41.0,4138.0,1130.0,1859.0,1030.0,2.978,306800.0,1.0,0.0,0.0,0.0,0.0,4.01747572815534,2.2259279182356106
4266,-118.28,34.11,46.0,1156.0,203.0,514.0,213.0,4.2019,352100.0,1.0,0.0,0.0,0.0,0.0,5.427230046948357,2.2490272373540856
4267,-118.28,34.11,52.0,2036.0,348.0,775.0,332.0,5.4122,397500.0,1.0,0.0,0.0,0.0,0.0,6.132530120481928,2.6270967741935483
4268,-118.28,34.11,52.0,1803.0,437.0,787.0,388.0,4.5781,360500.0,1.0,0.0,0.0,0.0,0.0,4.646907216494846,2.2909783989834818
4269,-118.28,34.1,44.0,2728.0,585.0,1227.0,567.0,4.0602,324000.0,1.0,0.0,0.0,0.0,0.0,4.811287477954145,2.2233088834555828
4270,-118.27,34.1,50.0,2113.0,398.0,793.0,418.0,4.7132,304600.0,1.0,0.0,0.0,0.0,0.0,5.055023923444976,2.6645649432534677
4271,-118.28,34.1,49.0,1767.0,467.0,1066.0,438.0,3.0958,210900.0,1.0,0.0,0.0,0.0,0.0,4.034246575342466,1.6575984990619137
4272,-118.28,34.1,48.0,805.0,246.0,633.0,235.0,2.3421,200000.0,1.0,0.0,0.0,0.0,0.0,3.425531914893617,1.2717219589257505
4273,-118.28,34.1,49.0,2843.0,880.0,2004.0,796.0,2.7875,217300.0,1.0,0.0,0.0,0.0,0.0,3.571608040201005,1.4186626746506985
4274,-118.27,34.09,48.0,1527.0,295.0,589.0,286.0,4.1667,344800.0,1.0,0.0,0.0,0.0,0.0,5.339160839160839,2.5925297113752124
4275,-118.27,34.09,52.0,3225.0,763.0,1559.0,710.0,3.9674,268800.0,1.0,0.0,0.0,0.0,0.0,4.542253521126761,2.0686337395766516
4276,-118.28,34.09,52.0,2273.0,663.0,1480.0,597.0,2.3333,196500.0,1.0,0.0,0.0,0.0,0.0,3.8073701842546064,1.5358108108108108
4277,-118.27,34.09,52.0,2327.0,555.0,1048.0,491.0,3.7847,252300.0,1.0,0.0,0.0,0.0,0.0,4.739307535641548,2.220419847328244
4278,-118.26,34.09,51.0,1532.0,366.0,669.0,333.0,3.6434,278800.0,1.0,0.0,0.0,0.0,0.0,4.6006006006006,2.289985052316891
4279,-118.26,34.09,36.0,3503.0,833.0,2652.0,788.0,3.8448,241400.0,1.0,0.0,0.0,0.0,0.0,4.445431472081219,1.3208898944193062
4280,-118.27,34.09,52.0,1079.0,222.0,439.0,201.0,4.625,230800.0,1.0,0.0,0.0,0.0,0.0,5.3681592039801,2.4578587699316627
4281,-118.27,34.09,44.0,3646.0,912.0,1783.0,861.0,2.9709,225000.0,1.0,0.0,0.0,0.0,0.0,4.234610917537747,2.0448681996634885
4282,-118.26,34.08,52.0,984.0,276.0,994.0,260.0,2.3816,166700.0,1.0,0.0,0.0,0.0,0.0,3.7846153846153845,0.9899396378269618
4283,-118.26,34.08,41.0,1396.0,360.0,1069.0,363.0,2.4375,203300.0,1.0,0.0,0.0,0.0,0.0,3.8457300275482096,1.3058933582787653
4284,-118.26,34.08,46.0,945.0,250.0,910.0,252.0,3.5039,187500.0,1.0,0.0,0.0,0.0,0.0,3.75,1.0384615384615385
4285,-118.27,34.08,35.0,1147.0,365.0,1016.0,296.0,2.3913,198800.0,1.0,0.0,0.0,0.0,0.0,3.875,1.1289370078740157
4286,-118.26,34.07,36.0,2306.0,813.0,2823.0,765.0,2.0214,170500.0,1.0,0.0,0.0,0.0,0.0,3.01437908496732,0.8168614948636203
4287,-118.26,34.07,28.0,579.0,184.0,673.0,202.0,2.625,187500.0,1.0,0.0,0.0,0.0,0.0,2.866336633663366,0.8603268945022289
4288,-118.27,34.07,27.0,1190.0,435.0,1795.0,422.0,1.7016,160000.0,1.0,0.0,0.0,0.0,0.0,2.8199052132701423,0.6629526462395543
4289,-118.27,34.08,38.0,2265.0,801.0,2899.0,792.0,2.5521,157500.0,1.0,0.0,0.0,0.0,0.0,2.859848484848485,0.7813038978958261
4290,-118.27,34.08,46.0,3007.0,854.0,2587.0,814.0,2.7179,184300.0,1.0,0.0,0.0,0.0,0.0,3.694103194103194,1.1623502126014689
4291,-118.28,34.08,42.0,997.0,374.0,982.0,372.0,2.9423,200000.0,1.0,0.0,0.0,0.0,0.0,2.6801075268817205,1.0152749490835031
4292,-118.28,34.08,52.0,2465.0,773.0,2328.0,746.0,2.6178,203100.0,1.0,0.0,0.0,0.0,0.0,3.304289544235925,1.0588487972508591
4293,-118.27,34.08,43.0,962.0,253.0,658.0,244.0,3.2386,185000.0,1.0,0.0,0.0,0.0,0.0,3.942622950819672,1.4620060790273557
4294,-118.27,34.07,38.0,1270.0,556.0,1692.0,450.0,1.87,170800.0,1.0,0.0,0.0,0.0,0.0,2.8222222222222224,0.7505910165484634
4295,-118.28,34.08,42.0,1618.0,522.0,1454.0,440.0,3.1607,182000.0,1.0,0.0,0.0,0.0,0.0,3.6772727272727272,1.1127922971114168
4296,-118.28,34.09,52.0,1739.0,464.0,938.0,482.0,2.4429,228800.0,1.0,0.0,0.0,0.0,0.0,3.607883817427386,1.8539445628997868
4297,-118.28,34.08,39.0,3162.0,896.0,1934.0,818.0,2.875,213500.0,1.0,0.0,0.0,0.0,0.0,3.8655256723716382,1.6349534643226473
4298,-118.28,34.08,40.0,1630.0,543.0,1568.0,510.0,2.7366,169100.0,1.0,0.0,0.0,0.0,0.0,3.196078431372549,1.0395408163265305
4299,-118.28,34.09,49.0,3828.0,1197.0,2862.0,1009.0,2.4677,219200.0,1.0,0.0,0.0,0.0,0.0,3.7938553022794848,1.3375262054507338
4300,-118.23,34.07,35.0,1335.0,440.0,1586.0,445.0,1.9722,156300.0,1.0,0.0,0.0,0.0,0.0,3.0,0.8417402269861286
4301,-118.23,34.07,40.0,506.0,119.0,397.0,114.0,3.1944,143800.0,1.0,0.0,0.0,0.0,0.0,4.43859649122807,1.2745591939546599
4302,-118.24,34.08,52.0,109.0,20.0,86.0,24.0,4.9844,187500.0,1.0,0.0,0.0,0.0,0.0,4.541666666666667,1.2674418604651163
4303,-118.24,34.08,52.0,137.0,26.0,65.0,24.0,4.025,137500.0,1.0,0.0,0.0,0.0,0.0,5.708333333333333,2.1076923076923078
4304,-118.23,34.09,47.0,859.0,239.0,913.0,234.0,2.6442,136100.0,1.0,0.0,0.0,0.0,0.0,3.6709401709401708,0.940854326396495
4305,-118.23,34.09,49.0,1638.0,456.0,1500.0,430.0,2.6923,150000.0,1.0,0.0,0.0,0.0,0.0,3.8093023255813954,1.092
4306,-118.23,34.09,45.0,1747.0,484.0,1680.0,441.0,2.6051,155500.0,1.0,0.0,0.0,0.0,0.0,3.9614512471655328,1.0398809523809525
4307,-118.25,34.09,52.0,2050.0,429.0,957.0,418.0,3.5603,210000.0,1.0,0.0,0.0,0.0,0.0,4.904306220095694,2.142110762800418
4308,-118.25,34.09,52.0,104.0,20.0,32.0,17.0,3.75,241700.0,1.0,0.0,0.0,0.0,0.0,6.117647058823529,3.25
4309,-118.25,34.08,44.0,1425.0,438.0,1121.0,374.0,2.1108,200000.0,1.0,0.0,0.0,0.0,0.0,3.8101604278074865,1.271186440677966
4310,-118.25,34.08,47.0,2133.0,689.0,2104.0,662.0,2.6136,169200.0,1.0,0.0,0.0,0.0,0.0,3.2220543806646527,1.013783269961977
4311,-118.25,34.09,43.0,1903.0,635.0,1919.0,613.0,2.6336,174300.0,1.0,0.0,0.0,0.0,0.0,3.104404567699837,0.9916623241271496
4312,-118.25,34.09,52.0,1866.0,470.0,1211.0,417.0,2.935,189400.0,1.0,0.0,0.0,0.0,0.0,4.474820143884892,1.540875309661437
4313,-118.26,34.08,50.0,1791.0,660.0,2183.0,675.0,1.7945,166700.0,1.0,0.0,0.0,0.0,0.0,2.6533333333333333,0.8204306000916171
4314,-118.26,34.08,45.0,2174.0,627.0,1992.0,557.0,2.5428,167800.0,1.0,0.0,0.0,0.0,0.0,3.903052064631957,1.0913654618473896
4315,-118.25,34.09,52.0,3142.0,765.0,1728.0,682.0,3.1864,189800.0,1.0,0.0,0.0,0.0,0.0,4.607038123167156,1.818287037037037
4316,-118.26,34.08,45.0,2225.0,827.0,2699.0,792.0,1.9209,179200.0,1.0,0.0,0.0,0.0,0.0,2.8093434343434343,0.8243793997776955
4317,-118.26,34.07,46.0,2341.0,703.0,2371.0,648.0,2.4038,181700.0,1.0,0.0,0.0,0.0,0.0,3.6126543209876543,0.9873471109236609
4318,-118.26,34.07,52.0,830.0,200.0,701.0,189.0,2.7625,232100.0,1.0,0.0,0.0,0.0,0.0,4.391534391534392,1.1840228245363766
4319,-118.25,34.07,47.0,2059.0,618.0,2033.0,544.0,1.9028,217900.0,1.0,0.0,0.0,0.0,0.0,3.7849264705882355,1.012788981800295
4320,-118.25,34.07,43.0,764.0,322.0,1275.0,306.0,2.0,175000.0,1.0,0.0,0.0,0.0,0.0,2.496732026143791,0.5992156862745098
4321,-118.25,34.06,20.0,41.0,17.0,87.0,25.0,1.5491,225000.0,1.0,0.0,0.0,0.0,0.0,1.64,0.47126436781609193
4322,-118.24,34.07,27.0,223.0,80.0,249.0,82.0,1.6136,137500.0,1.0,0.0,0.0,0.0,0.0,2.7195121951219514,0.8955823293172691
4323,-118.25,34.07,18.0,4297.0,1420.0,4332.0,1286.0,2.2545,192500.0,1.0,0.0,0.0,0.0,0.0,3.3413685847589423,0.9919205909510619
4324,-118.25,34.07,16.0,719.0,225.0,801.0,218.0,2.3942,133300.0,1.0,0.0,0.0,0.0,0.0,3.2981651376146788,0.8976279650436954
4325,-118.22,34.09,40.0,1081.0,282.0,970.0,263.0,1.875,150000.0,1.0,0.0,0.0,0.0,0.0,4.110266159695818,1.1144329896907217
4326,-118.22,34.08,31.0,394.0,117.0,573.0,131.0,1.8173,154200.0,1.0,0.0,0.0,0.0,0.0,3.0076335877862594,0.68760907504363
4327,-118.22,34.08,34.0,1709.0,562.0,2105.0,503.0,1.9704,152100.0,1.0,0.0,0.0,0.0,0.0,3.3976143141153083,0.81187648456057
4328,-118.19,34.08,38.0,1241.0,298.0,1055.0,263.0,2.3409,115500.0,1.0,0.0,0.0,0.0,0.0,4.718631178707224,1.176303317535545
4329,-118.2,34.08,49.0,1320.0,309.0,1405.0,328.0,2.4375,114000.0,1.0,0.0,0.0,0.0,0.0,4.024390243902439,0.9395017793594306
4330,-118.2,34.07,21.0,1353.0,380.0,1688.0,367.0,1.9937,139600.0,1.0,0.0,0.0,0.0,0.0,3.6866485013623977,0.8015402843601895
4331,-118.2,34.07,34.0,1765.0,551.0,2203.0,500.0,2.2708,159600.0,1.0,0.0,0.0,0.0,0.0,3.53,0.8011802088061734
4332,-118.21,34.08,39.0,986.0,361.0,1347.0,299.0,2.2907,133900.0,1.0,0.0,0.0,0.0,0.0,3.297658862876254,0.7319970304380103
4333,-118.21,34.08,26.0,2574.0,807.0,3163.0,802.0,1.9495,173200.0,1.0,0.0,0.0,0.0,0.0,3.2094763092269325,0.8137843819159026
4334,-118.2,34.09,39.0,1594.0,430.0,1668.0,378.0,2.5343,138200.0,1.0,0.0,0.0,0.0,0.0,4.216931216931217,0.9556354916067147
4335,-118.2,34.08,41.0,1807.0,429.0,1699.0,424.0,2.2222,126000.0,1.0,0.0,0.0,0.0,0.0,4.261792452830188,1.0635668040023543
4336,-118.19,34.1,39.0,2054.0,423.0,1205.0,403.0,4.239,213000.0,1.0,0.0,0.0,0.0,0.0,5.096774193548387,1.704564315352697
4337,-118.21,34.08,52.0,3672.0,808.0,3062.0,764.0,2.6806,153000.0,1.0,0.0,0.0,0.0,0.0,4.806282722513089,1.1992161985630307
4338,-118.21,34.09,39.0,1287.0,353.0,1171.0,345.0,1.6118,138500.0,1.0,0.0,0.0,0.0,0.0,3.7304347826086954,1.099060631938514
4339,-118.21,34.09,39.0,1561.0,445.0,1780.0,391.0,2.4632,144200.0,1.0,0.0,0.0,0.0,0.0,3.9923273657289005,0.8769662921348315
4340,-118.21,34.09,37.0,1822.0,498.0,1961.0,506.0,1.9881,159200.0,1.0,0.0,0.0,0.0,0.0,3.600790513833992,0.9291177970423253
4341,-118.22,34.07,35.0,1504.0,477.0,2059.0,498.0,2.0133,145800.0,1.0,0.0,0.0,0.0,0.0,3.0200803212851404,0.7304516755706654
4342,-118.22,34.07,36.0,839.0,250.0,1079.0,245.0,1.7463,158300.0,1.0,0.0,0.0,0.0,0.0,3.4244897959183676,0.7775718257645968
4343,-118.21,34.07,31.0,1077.0,300.0,1198.0,274.0,2.1333,160200.0,1.0,0.0,0.0,0.0,0.0,3.9306569343065694,0.8989983305509182
4344,-118.21,34.07,52.0,1770.0,435.0,1848.0,439.0,2.4135,167200.0,1.0,0.0,0.0,0.0,0.0,4.031890660592255,0.9577922077922078
4345,-118.21,34.07,47.0,1346.0,383.0,1452.0,371.0,1.7292,191700.0,1.0,0.0,0.0,0.0,0.0,3.628032345013477,0.9269972451790633
4346,-118.21,34.07,31.0,1453.0,404.0,1486.0,389.0,2.3859,153100.0,1.0,0.0,0.0,0.0,0.0,3.7352185089974292,0.977792732166891
4347,-118.21,34.07,42.0,902.0,318.0,1312.0,323.0,1.9375,168800.0,1.0,0.0,0.0,0.0,0.0,2.7925696594427243,0.6875
4348,-118.21,34.06,29.0,1478.0,413.0,1580.0,394.0,1.8781,147500.0,1.0,0.0,0.0,0.0,0.0,3.751269035532995,0.9354430379746835
4349,-118.16,34.09,36.0,3334.0,920.0,2881.0,800.0,2.1696,170800.0,1.0,0.0,0.0,0.0,0.0,4.1675,1.1572370704616453
4350,-118.17,34.1,48.0,2514.0,595.0,2484.0,601.0,3.1146,142500.0,1.0,0.0,0.0,0.0,0.0,4.183028286189684,1.0120772946859904
4351,-118.17,34.1,37.0,299.0,89.0,318.0,92.0,1.3125,145800.0,1.0,0.0,0.0,0.0,0.0,3.25,0.940251572327044
4352,-118.17,34.09,45.0,1327.0,271.0,1069.0,284.0,3.3977,153800.0,1.0,0.0,0.0,0.0,0.0,4.672535211267606,1.2413470533208606
4353,-118.18,34.09,40.0,2744.0,708.0,2747.0,674.0,2.6226,148800.0,1.0,0.0,0.0,0.0,0.0,4.071216617210682,0.9989078995267565
4354,-118.18,34.09,44.0,1688.0,426.0,1605.0,384.0,3.3785,184900.0,1.0,0.0,0.0,0.0,0.0,4.395833333333333,1.0517133956386293
